"Concurso";"Data_Sorteio";"Arrecadacao_Total";"Ganhadores_Sena";"Cidade";"UF";"Rateio_Sena";"Ganhadores_Quina";"Rateio_Quina";"Ganhadores_Quadra";"Rateio_Quadra";"Acumulado";"Valor_Acumulado";"Estimativa_Premio";"Acumulado_Mega_da_Virada"
1076;2009-05-23;0;0;NA;NA;0;102;21442.45;8656;360.96;TRUE;24479432.11;3e+07;17275339.96
1077;2009-05-27;41658547;2;"BELO HORIZONTE,SÃO PAULO";"MG,SP";14486088.42;300;8129.73;19219;181.28;FALSE;0;2e+06;17917160.64
1078;2009-05-30;18069091.25;0;NA;NA;0;47;22507.73;3645;41.46;TRUE;1948695.28;4e+06;18195545.69
1079;2009-06-03;19331149.25;1;"INDAIATUBA";"SP";4033499.58;150;7545.01;8339;193.88;FALSE;0;1.2e+07;18493374.9
1080;2009-06-06;24493897.75;0;NA;NA;0;59;24305.19;4152;493.39;TRUE;12716777.49;1.6e+07;18870745.01
1081;2009-06-10;30459672.25;0;NA;NA;0;109;16360.33;7213;353.18;TRUE;16001758.39;2e+07;19340028
1082;2009-06-13;31139440.5;0;NA;NA;0;63;28937.66;5460;476.99;TRUE;19360050.18;2.3e+07;19819783.99
1083;2009-06-17;38208360.75;0;NA;NA;0;70;31956.08;6647;480.75;TRUE;23480703.04;2.8e+07;20408448.69
1084;2009-06-20;42873020.75;0;NA;NA;0;108;23240.93;7731;463.81;TRUE;39437088.95;4.5e+07;21068980.41
1085;2009-06-24;60876961.25;0;NA;NA;0;81;44000.86;7674;663.47;TRUE;46002479.88;5.5e+07;22006893.41
1086;2009-06-27;89142866.75;4;"IBIRITÉ,LONDRINA,LEME,SÃO BERNARDO DO CAMPO";"MG,PR,SP,SP";13904065.2;954;5470.55;52159;142.93;FALSE;0;2e+06;23380290.7
1087;2009-07-01;20190770.25;0;NA;NA;0;58;20380.65;4426;381.53;TRUE;2177511.76;4e+06;23691363.83
1088;2009-07-04;25640480.25;0;NA;NA;0;78;19245.3;5886;364.33;TRUE;4942757.79;8e+06;24086398.99
1089;2009-07-08;27422916.5;0;NA;NA;0;93;17263.31;6101;375.93;TRUE;23035860.57;2.7e+07;24508895.6
1090;2009-07-11;38322847.5;0;NA;NA;0;175;12820.74;10325;310.42;TRUE;27168860.47;3.2e+07;25099324.18
1091;2009-07-15;46937052.75;0;NA;NA;0;146;18821.58;12471;314.78;TRUE;32230875.61;3.8e+07;25822469.22
1092;2009-07-18;56228327.75;0;NA;NA;0;130;25322.41;11224;418.98;TRUE;38294925.87;4.5e+07;26688762.13
1093;2009-07-22;70710811.5;0;NA;NA;0;299;13845.47;18464;320.29;TRUE;45920866.95;5.6e+07;27778182.3
1094;2009-07-25;92189270.25;1;"RIO DE JANEIRO";"RJ";55863193.02;211;25579.45;18534;416.01;FALSE;0;2.5e+07;29198514.62
1095;2009-07-29;35408194.5;0;NA;NA;0;168;12339.22;10462;283.06;TRUE;24452986.89;2.9e+07;29744038.01
1096;2009-08-01;46234424.25;0;NA;NA;0;102;26537.4;9766;395.95;TRUE;29439225.73;3.5e+07;30456357.86
1097;2009-08-05;50705642.75;1;"SANTOS";"SP";34907671.59;242;12266.88;13115;323.35;FALSE;0;2e+06;31237564.43
1098;2009-08-08;24632326.25;1;"BELÉM";"PA";2656519.77;49;29430.83;3434;599.92;FALSE;0;2500000;31617067.26
1099;2009-08-12;21735883.75;0;NA;NA;0;42;30298.5;3392;535.94;TRUE;14459242.92;1.7e+07;31951945.49
1100;2009-08-15;34452773.25;0;NA;NA;0;119;16950.03;10353;278.32;TRUE;18174867.35;2.3e+07;32482748.98
1101;2009-08-19;38343704;1;"GUARATINGUETA";"SP";22310116.55;284;7904.4;17901;179.14;FALSE;0;2e+06;33073498.88
1102;2009-08-22;22023282.75;0;NA;NA;0;83;15534.5;5695;323.43;TRUE;2375142.54;5e+06;33412804.97
1103;2009-08-26;23717776.25;0;NA;NA;0;47;29544;5696;348.25;TRUE;4933030.92;8e+06;33778217.62
1104;2009-08-29;28992726;0;NA;NA;0;95;17867.29;6982;347.29;TRUE;18060804.99;2.1e+07;34224899.83
1105;2009-09-02;35396452;1;"TERRA ROXA";"PR";21878202.24;135;15350.38;7144;414.39;FALSE;0;2e+06;34770242.31
1106;2009-09-05;20175874.25;0;NA;NA;0;37;31924.48;3139;537.57;TRUE;2175905.27;5e+06;35081085.93
1107;2009-09-09;21516050;0;NA;NA;0;85;14819.61;6294;285.91;TRUE;4496344.33;7e+06;35412577.23
1108;2009-09-12;29595212;0;NA;NA;0;71;24403.73;5791;427.42;TRUE;7688095.88;1.2e+07;35868541.75
1109;2009-09-16;30862658;0;NA;NA;0;141;12814.67;8371;308.35;TRUE;20340725.12;2.4e+07;36344033.43
1110;2009-09-19;40292586;2;"CURITIBA,PORTO ALEGRE";"PR,RS";12343077.59;217;10870.72;11277;298.83;FALSE;0;2e+06;36964809.17
1111;2009-09-23;19480656;1;"SÃO CAETANO DO SUL";"SP";2100928.15;52;21932.77;5266;309.39;FALSE;0;2e+06;37264941.78
1112;2009-09-26;20626242;0;NA;NA;0;43;28083.09;3283;525.46;TRUE;2224476.04;5e+06;37582724.09
1113;2009-09-30;22419202;2;"PARAUAPEBAS,AMPARO";"PA,SP";2321158.61;82;16006.62;5947;315.29;FALSE;0;2e+06;37928129.99
1114;2009-10-03;21424482;1;"ITUPEVA";"SP";2310563.74;65;19297.02;5054;354.54;FALSE;0;1.1e+07;38258210.54
1115;2009-10-07;25131470;0;NA;NA;0;26;56589.75;3005;699.46;TRUE;11132729.77;1.4e+07;38645403.53
1116;2009-10-10;31648022;1;"FLORIANÓPOLIS";"SC";14545870.49;259;7153.85;14186;186.58;FALSE;0;2e+06;39132995.07
1117;2009-10-14;16153514;0;NA;NA;0;36;26269.86;3143;429.85;TRUE;1742106.23;4e+06;39381867.4
1118;2009-10-17;22874788;0;NA;NA;0;30;44640.5;2965;645.24;TRUE;4209080.96;7e+06;39734292.39
1119;2009-10-21;22981012;0;NA;NA;0;22;61156.09;2684;716.11;TRUE;14740142.18;1.8e+07;40088353.92
1120;2009-10-24;33081040;0;NA;NA;0;63;30741.97;4116;67.22;TRUE;18307829.45;2.2e+07;40598023.55
1121;2009-10-28;34452964;1;"SÃO PAULO";"SP";22023474.44;94;21458.13;6105;471.99;FALSE;0;2e+06;41128829.98
1122;2009-10-31;19222788;0;NA;NA;0;20;56270.34;2425;662.97;TRUE;2073117.88;4e+06;41424989.69
1123;2009-11-04;18010282;0;NA;NA;0;51;20674.9;3386;444.86;TRUE;4015470.76;6e+06;41702468.69
1124;2009-11-07;25236404;0;NA;NA;0;122;12110.47;7528;280.37;TRUE;15550005.71;2e+07;42091278.37
1125;2009-11-11;32858866;1;"RIO DE JANEIRO";"RJ";19093732.19;263;7314.59;11744;2.34;FALSE;0;2500000;42597525.04
1126;2009-11-14;19735086;0;NA;NA;0;21;55019.03;2186;755.06;TRUE;2128367.63;5e+06;42901577.57
1127;2009-11-18;20985848;3;"RIO DE JANEIRO,PORTO ALEGRE,SÃO BERNARDO DO CAMPO";"RJ,RS,SP";1463875.35;152;8083.07;7135;245.99;FALSE;0;2e+06;43224900.21
1128;2009-11-21;17652896;1;"SETE LAGOAS";"MG";1903809.92;43;24034.81;3389;435.65;FALSE;0;2e+06;43496873.07
1129;2009-11-25;16567972;0;NA;NA;0;75;12933.06;4068;340.63;TRUE;9094554.71;1.2e+07;43752130.84
1130;2009-11-28;27408748;0;NA;NA;0;279;5751.46;9245;247.95;TRUE;12050502.92;1.5e+07;44174409.16
1131;2009-12-02;34001962;0;NA;NA;0;119;16728.24;7753;36.68;TRUE;15717508.75;2e+07;44698267.16
1132;2009-12-05;38359728;0;NA;NA;0;104;21594.12;7799;411.36;TRUE;19854486.1;2.4e+07;45289263.93
1133;2009-12-09;37311790;1;"MONTES CLAROS";"MG";23878446.59;111;19679.6;8648;360.84;FALSE;0;2500000;45864115.44
1134;2009-12-12;21551532;0;NA;NA;0;53;23806.49;3770;478.11;TRUE;13077964.72;1.6e+07;46196153.41
1135;2009-12-16;29603144;1;"VITÓRIA";"ES";16270571.71;127;13646.69;9233;268.15;FALSE;0;2e+06;46652240.14
1136;2009-12-19;21230956;0;NA;NA;0;41;30316.49;4242;418.59;TRUE;2289692.56;5e+06;46979339.1
1137;2009-12-22;14493008;0;NA;NA;0;33;25712.12;2763;43.87;TRUE;3852718.38;6e+06;47202628.51
1138;2009-12-24;19145820;0;NA;NA;0;118;9499.16;6796;235.62;TRUE;5917535.51;7500000;47497602.38
1139;2009-12-26;13557048;0;NA;NA;0;25;31748.14;2049;553.37;TRUE;61731493.11;1.2e+08;61731493.11
1140;2009-12-31;435346884;2;"BRASÍLIA,SANTA RITA DO PASSA QUATRO";"DF,SP";72450747.46;734;34724.23;55988;650.33;FALSE;0;1500000;0
1141;2010-01-02;5610856;0;NA;NA;0;6;54748.35;683;687.07;TRUE;605113.35;2e+06;86444.79
1142;2010-01-06;17301930;0;NA;NA;0;66;15347.72;3640;397.54;TRUE;2471072.68;5e+06;353010.42
1143;2010-01-09;21700966;0;NA;NA;0;52;24432.56;3686;49.24;TRUE;4811454.35;7e+06;687350.67
1144;2010-01-13;22142094;0;NA;NA;0;92;14090.42;6105;303.33;TRUE;11724753.92;1.5e+07;1028487.25
1145;2010-01-16;28855462;1;"BRASÍLIA";"DF";14836725.73;129;13095.79;8734;276.31;FALSE;0;2e+06;1473054.66
1146;2010-01-20;16304810;0;NA;NA;0;53;18010.8;3641;374.53;TRUE;1758423.03;4e+06;1724257.97
1147;2010-01-23;20872116;0;NA;NA;0;30;40732.25;3040;574.23;TRUE;4009415.81;7e+06;2045828.37
1148;2010-01-27;20929302;0;NA;NA;0;37;33116.63;3792;461.61;TRUE;6266575.92;9e+06;2368279.83
1149;2010-01-30;25751354;0;NA;NA;0;91;16567.3;6998;307.76;TRUE;16684537.21;2e+07;2765023.19
1150;2010-02-03;30139020;0;NA;NA;0;58;30422.46;5033;500.83;TRUE;19934936.77;2.4e+07;3229366
1151;2010-02-06;35293022;0;NA;NA;0;101;20457.88;7455;395.94;TRUE;23741179.41;2.8e+07;3773114.97
1152;2010-02-10;37101290;0;NA;NA;0;99;21940.52;6884;450.75;TRUE;27742438.13;3.2e+07;4344723.37
1153;2010-02-13;42232896;0;NA;NA;0;148;16706.38;9655;365.84;TRUE;32297124.6;3.4e+07;4995392.88
1154;2010-02-17;26100894;0;NA;NA;0;141;10837.51;8206;266.02;TRUE;46695017.02;5.2e+07;5397521.51
1155;2010-02-20;61880258;0;NA;NA;0;76;47668.53;6061;853.89;TRUE;53368610.37;6.1e+07;6350892.01
1156;2010-02-24;76877700;0;NA;NA;0;210;21432.57;15420;416.97;TRUE;61659631.2;7e+07;7535323.58
1157;2010-02-27;102544866;4;"BRASÍLIA,CONSELHEIRO LAFAIETE,JUNDIAÍ,SÃO PAULO";"DF,MG,SP,SP";18179694.01;248;24207.8;19079;449.52;FALSE;0;2500000;9115201.42
1158;2010-03-03;21846804;0;NA;NA;0;38;33658.71;2442;748.23;TRUE;2356109.85;5e+06;9451788.55
1159;2010-03-06;29453948;0;NA;NA;0;72;23949.93;7628;322.94;TRUE;25368068.86;3e+07;9905576.66
1160;2010-03-10;41908820;1;"RECIFE";"PE";29887804.73;118;20792.97;10504;333.69;FALSE;0;2e+06;10551253.23
1161;2010-03-13;22587152;0;NA;NA;0;43;30752.91;4214;448.29;TRUE;2435954.08;5e+06;10899246.69
1162;2010-03-17;23890622;0;NA;NA;0;43;32527.61;3308;604.02;TRUE;5012483.34;8e+06;11267322.32
1163;2010-03-20;28875932;0;NA;NA;0;72;23479.92;6107;395.46;TRUE;8126662.78;1.2e+07;11712205.12
1164;2010-03-24;29005080;0;NA;NA;0;56;30323.49;5145;47.15;TRUE;21170174.38;2.5e+07;12159077.66
1165;2010-03-27;38087576;0;NA;NA;0;70;31855.07;3923;8.12;TRUE;25277800.98;3e+07;12745881.47
1166;2010-03-31;41027618;0;NA;NA;0;86;27930;6211;552.47;TRUE;29702501.97;3.5e+07;13377981.62
1167;2010-04-03;39708236;0;NA;NA;0;44;52834.93;4342;764.86;TRUE;33984911.71;3.9e+07;13989754.45
1168;2010-04-07;50462180;0;NA;NA;0;97;30457.03;8380;503.63;TRUE;39427100.86;4.7e+07;14767210.06
1169;2010-04-10;62859000;1;"TUPASSI";"PR";46206248.49;179;20559.27;12185;431.45;FALSE;0;1.9e+07;15735659.74
1170;2010-04-14;31138258;1;"RIO DE JANEIRO";"RJ";19095125.12;228;7995.63;10746;242.34;FALSE;0;2e+06;16215397.51
1171;2010-04-17;22664280;0;NA;NA;0;79;16796.08;5610;337.88;TRUE;2444272.09;5e+06;16564579.25
1172;2010-04-20;18538888;0;NA;NA;0;90;12059.64;6438;240.83;TRUE;4443633.49;7e+06;16850202.32
1173;2010-04-24;28108632;0;NA;NA;0;140;11754.52;9619;24.44;TRUE;7475062;1e+07;17283263.55
1174;2010-04-28;28791936;0;NA;NA;0;38;44358.87;4174;576.91;TRUE;19341429.43;2.2e+07;17726852.25
1175;2010-04-30;30584616;0;NA;NA;0;77;23254.42;6958;367.63;TRUE;22639885.13;2.6e+07;18198060.21
1176;2010-05-05;40516056;0;NA;NA;0;102;23255.21;7379;459.22;TRUE;27009415.74;3.3e+07;18822278.89
1177;2010-05-08;46418328;1;"SÃO PAULO";"SP";32015488.03;78;34840.8;6269;619.27;FALSE;0;2e+06;19537432.09
1178;2010-05-12;19655986;0;NA;NA;0;27;42621.06;2330;705.56;TRUE;2119836.94;5e+06;19840265.97
1179;2010-05-15;25567678;0;NA;NA;0;99;15119.91;5765;370.92;TRUE;15909470.94;2e+07;20234179.49
1180;2010-05-19;33176212;0;NA;NA;0;70;27747.38;5176;536.07;TRUE;19487422.2;2.4e+07;20745315.4
1181;2010-05-22;40659128;0;NA;NA;0;67;35528.46;5964;570.18;TRUE;23872382.69;2.9e+07;21371738.34
1182;2010-05-26;40959376;0;NA;NA;0;82;29243.72;7157;478.64;TRUE;28289723.98;3.4e+07;22002787.1
1183;2010-05-29;49002816;4;"RIO DE JANEIRO,RIO DE JANEIRO,SÃO BERNARDO DO CAMPO,SÃO PAULO";"RJ,RJ,SP,SP";8393631.32;545;5264.03;21948;186.73;FALSE;0;2500000;22757758.73
1184;2010-06-02;20256366;0;NA;NA;0;134;8850.14;7342;230.75;TRUE;14661502.87;1.8e+07;23069842.46
1185;2010-06-05;29288102;0;NA;NA;0;96;17861.3;5571;439.69;TRUE;17820133.57;2.2e+07;23521075.43
1186;2010-06-09;36225720;1;"SÃO PAULO";"SP";21726964.78;196;10820.67;12126;249.85;FALSE;0;1500000;24079194.19
1187;2010-06-12;20990400;0;NA;NA;0;42;29259.35;4013;437.46;TRUE;2263749.35;5e+06;24402586.97
1188;2010-06-16;20701566;0;NA;NA;0;32;37874.46;3164;547.21;TRUE;4496348.84;7e+06;24721529.75
1189;2010-06-19;25805114;0;NA;NA;0;44;34335.73;4064;531.06;TRUE;16296089.09;2e+07;25119101.38
1190;2010-06-23;30752700;2;"SÃO GONÇALO DO RIO ABAIXO,CARLÓPOLIS";"MG,PR";9806336.06;146;12331.72;7261;354.22;FALSE;0;2e+06;25592898.97
1191;2010-06-26;18169908;0;NA;NA;0;138;7708.45;6525;232.89;TRUE;1959568.05;4e+06;25872837.29
1192;2010-06-30;19450952;0;NA;NA;0;34;33493.09;2691;604.53;TRUE;4057292.71;6500000;26172512.25
1193;2010-07-03;22466636;0;NA;NA;0;72;18268.32;5845;321.47;TRUE;6480249.51;9e+06;26518648.95
1194;2010-07-07;25291720;0;NA;NA;0;54;27420.66;4511;468.92;TRUE;17080404.23;2.1e+07;26908310.87
1195;2010-07-10;33032140;1;"MOMBAÇA";"CE";20642817.77;63;30696.54;4448;62.11;FALSE;0;2e+06;27417227.11
1196;2010-07-14;17725202;0;NA;NA;0;85;12208.59;5086;291.48;TRUE;1911607.9;5e+06;27690313.98
1197;2010-07-17;22316318;0;NA;NA;0;35;37329.11;2662;701.14;TRUE;4318353.37;7e+06;28034134.77
1198;2010-07-21;23482624;0;NA;NA;0;52;26438.48;3708;529.66;TRUE;6850881.31;9500000;28395924.5
1199;2010-07-24;27352780;0;NA;NA;0;71;22554.66;5692;401.91;TRUE;18200523.7;2.2e+07;28817340.54
1200;2010-07-28;33518376;1;"SÃO PAULO";"SP";21815376.29;91;21564.27;6489;432.01;FALSE;0;2e+06;29333748.06
1201;2010-07-31;19058168;0;NA;NA;0;67;16653.27;3425;465.38;TRUE;2055364.13;5e+06;29627371.53
1202;2010-08-04;20920800;0;NA;NA;0;63;19441.55;4195;41.71;TRUE;4311607.33;7e+06;29949692
1203;2010-08-07;25095694;0;NA;NA;0;99;14840.8;6138;341.95;TRUE;7018099.86;1e+07;30336333.81
1204;2010-08-11;26275440;0;NA;NA;0;95;16192.71;6613;332.31;TRUE;18316592.66;2.2e+07;30741151.6
1205;2010-08-14;36208214;0;NA;NA;0;141;15034.23;9645;313.97;TRUE;22221535.91;2.7e+07;31299000.65
1206;2010-08-18;38590864;0;NA;NA;0;112;20172.5;8526;378.55;TRUE;26383440.55;3.1e+07;31893558.47
1207;2010-08-21;46011358;0;NA;NA;0;108;24942.19;8377;459.37;TRUE;31345622.39;3.7e+07;32602441.61
1208;2010-08-25;51832516;0;NA;NA;0;125;24276.47;9464;458.06;TRUE;36935598.02;4.3e+07;33401009.57
1209;2010-08-28;64118190;0;NA;NA;0;251;14955.49;16146;332.13;TRUE;59900458.51;7e+07;34388859.2
1210;2010-09-01;124600180;0;NA;NA;0;993;7346.2;57447;18.14;TRUE;73338200.39;8.5e+07;36308536.62
1211;2010-09-04;177888800;7;"RIO DE JANEIRO,BOTUCATU,MANDURI,OSASCO,PRAIA GRANDE,RIBEIRÃO PRETO,SÃO PAULO";"RJ,SP,SP,SP,SP,SP,SP";13217564.89;981;10616.29;44163;336.88;FALSE;0;2e+06;39049215.76
1212;2010-09-08;18443790;0;NA;NA;0;28;38564.29;2326;663.18;TRUE;1989105.38;4e+06;39333373.68
1213;2010-09-11;28112394;0;NA;NA;0;111;14827.5;6156;381.93;TRUE;5020939.63;8e+06;39766492.87
1214;2010-09-15;29803386;0;NA;NA;0;87;20055.78;6593;378.07;TRUE;33917085.84;4e+07;40225664.67
1215;2010-09-18;52992216;0;NA;NA;0;144;21544.81;10052;440.91;TRUE;39632131.51;4.6e+07;41042099.78
1216;2010-09-22;57159394;0;NA;NA;0;555;6029.59;26524;180.23;TRUE;45796594.37;5.3e+07;41922737.34
1217;2010-09-25;69238306;0;NA;NA;0;266;15239.05;16184;357.81;TRUE;53263730.31;6.1e+07;42989471.06
1218;2010-09-29;86469726;0;NA;NA;0;211;23992.46;17290;418.27;TRUE;62589221.31;7.5e+07;44321684.07
1219;2010-10-02;107640740;0;NA;NA;0;220;28644.89;17919;50.24;TRUE;99517334.59;1.15e+08;45980072.51
1220;2010-10-06;181969176;1;"FONTOURA XAVIER";"RS";119142144.27;377;28258.54;30478;499.35;FALSE;0;3e+06;48783616.75
1221;2010-10-09;26146224;0;NA;NA;0;102;15007.28;5864;372.91;TRUE;2819788.93;6e+06;49186443.74
1222;2010-10-13;24254156;0;NA;NA;0;121;11735.29;7404;273.97;TRUE;5435524.2;8e+06;49560120.23
1223;2010-10-16;35565226;0;NA;NA;0;358;5816.15;9411;316.07;TRUE;9271123.19;1.3e+07;50108062.95
1224;2010-10-20;37770716;1;"CARAPICUIBA";"SP";13344577.42;124;17833.09;6867;460.02;FALSE;0;2.3e+07;50689985
1225;2010-10-23;39382110;1;"BELO HORIZONTE";"MG";24970852.82;36;64045.66;3825;861.11;FALSE;0;2e+06;51296733.3
1226;2010-10-27;22114710;0;NA;NA;0;57;22714.31;9917;18.65;TRUE;2385002.68;5e+06;51637447.99
1227;2010-10-30;28377038;1;"FORTALEZA";"CE";5445377.96;463;3588.23;5301;447.71;FALSE;0;1600000;52074644.47
1228;2010-11-03;18171942;0;NA;NA;0;43;24741.5;3050;49.83;TRUE;1959787.41;5e+06;52354614.11
1229;2010-11-06;27891626;0;NA;NA;0;42;38879.24;2827;825.16;TRUE;14182939;1.8e+07;52784332
1230;2010-11-10;34852882;0;NA;NA;0;110;18549.8;9272;314.38;TRUE;17941713.91;2.2e+07;53321299.85
1231;2010-11-13;41183828;1;"SÃO PAULO";"SP";22383261.66;161;14975.94;9961;345.79;FALSE;0;2e+06;53955806.69
1232;2010-11-17;18310616;0;NA;NA;0;161;6658.4;7374;207.68;TRUE;1974742.97;4500000;54237912.84
1233;2010-11-20;24496594;0;NA;NA;0;33;43459.53;3057;67.02;TRUE;4616624.43;8e+06;54615324.5
1234;2010-11-24;26346304;0;NA;NA;0;120;12853.8;9102;242.09;TRUE;17300360.17;2.1e+07;55021234.06
1235;2010-11-27;35707024;0;NA;NA;0;83;25186.56;6028;495.42;TRUE;21151251.64;2.5e+07;55571361.42
1236;2010-12-01;37987018;0;NA;NA;0;136;16352.7;9270;342.72;TRUE;25248033.37;3e+07;56156615.97
1237;2010-12-04;45457850;1;"SERINGUEIRAS";"RO";30150521.09;132;20161.75;9303;408.67;FALSE;0;2e+06;56856971.38
1238;2010-12-08;20265740;0;NA;NA;0;41;28938.22;3065;5.53;TRUE;2185597.01;5e+06;57169199.54
1239;2010-12-11;26507920;0;NA;NA;0;57;27226.64;3794;584.35;TRUE;16292399.49;2e+07;57577599.08
1240;2010-12-15;33280228;0;NA;NA;0;123;15840.7;8257;33.71;TRUE;19881568.56;2.4e+07;58090337.54
1241;2010-12-18;38582506;0;NA;NA;0;181;12479.72;12556;2.57;TRUE;24042571.82;2.6e+07;58684766.59
1242;2010-12-20;15206152;0;NA;NA;0;19;46855.32;2046;621.59;TRUE;25682508;2.9e+07;58919043.21
1243;2010-12-22;36481150;0;NA;NA;0;139;15365.51;8401;363.18;TRUE;29616886.54;3.4e+07;59481097.3
1244;2010-12-24;34804982;0;NA;NA;0;124;16432.85;9080;320.59;TRUE;104122626;2e+08;104122626
1245;2010-12-31;472524744;4;"CARIACICA";"ES,MG,PR,PR";48598800.01;1561;17722.09;94921;416.34;FALSE;0;2e+06;0
1246;2011-01-05;19919216;0;NA;NA;0;46;25351.73;3939;422.94;TRUE;2148225.48;4700000;306889.37
1247;2011-01-08;25486842;0;NA;NA;0;164;9098.41;9543;223.37;TRUE;4896902.11;8e+06;699557.47
1248;2011-01-12;26909134;0;NA;NA;0;86;18318.69;3832;587.31;TRUE;7798968.5;1.1e+07;1114138.4
1249;2011-01-15;31331494;1;"SÃO PAULO";"SP";11177972.67;103;17808.9;5887;445.12;FALSE;0;9e+06;1596853.29
1250;2011-01-19;24818540;0;NA;NA;0;61;23819.88;4394;47.24;TRUE;9702756.58;1.2e+07;1979225.06
1251;2011-01-22;30378346;0;NA;NA;0;261;6814.23;9795;259.39;TRUE;12978966.7;1.7e+07;2447255.1
1252;2011-01-26;30827508;0;NA;NA;0;67;26937.47;4975;518.25;TRUE;16303617.54;2e+07;2922205.24
1253;2011-01-29;32285876;0;NA;NA;0;99;19092.84;7284;370.71;TRUE;19785548.84;2.4e+07;3419624.01
1254;2011-02-02;37458520;0;NA;NA;0;142;15443.85;9454;331.38;TRUE;34384817.93;4e+07;3996736.15
1255;2011-02-05;49433152;0;NA;NA;0;155;18671.52;11485;359.98;TRUE;39716029.61;4.6e+07;4758337.83
1256;2011-02-09;53756440;0;NA;NA;0;121;26009.88;8843;508.42;TRUE;45513494.46;5.2e+07;5586547.1
1257;2011-02-12;64072694;2;"MADALENA,RIO DE JANEIRO";"CE,RJ";26211767.61;154;24358.21;11765;455.48;FALSE;0;2500000;6573695.79
1258;2011-02-16;20773872;0;NA;NA;0;27;45045.03;2688;646.37;TRUE;2240397.48;5e+06;6893752.58
1259;2011-02-19;26806906;0;NA;NA;0;74;21208.42;5240;427.86;TRUE;19695537.06;2.3e+07;7306758.51
1260;2011-02-23;36464798;0;NA;NA;0;70;30497.83;5798;5.26;TRUE;23628152.1;2.8e+07;7868560.67
1261;2011-02-26;43097450;0;NA;NA;0;78;32348.2;6490;555.39;TRUE;28276078.02;3.3e+07;8532550.11
1262;2011-03-02;47098396;2;"RIO DE JANEIRO,SÃO JOSÉ DOS CAMPOS";"RJ,SP";16677746.77;440;6266.81;25528;15.43;FALSE;0;2e+06;9258180.92
1263;2011-03-05;23203890;0;NA;NA;0;79;17195.98;4180;464.27;TRUE;2502467.36;5e+06;9615676.26
1264;2011-03-09;14366458;0;NA;NA;0;29;29003.13;2583;465.17;TRUE;15184977.6;1.8e+07;9837015.96
1265;2011-03-12;35654892;0;NA;NA;0;97;21519.92;7669;388.84;TRUE;19030246.79;2.3e+07;10386340.14
1266;2011-03-16;38583902;0;NA;NA;0;106;21310.49;8019;402.42;TRUE;23191400.61;2.7e+07;10980790.71
1267;2011-03-19;43579250;0;NA;NA;0;56;45560.13;5172;704.71;TRUE;27891287.17;3.3e+07;11652203.09
1268;2011-03-23;47680918;0;NA;NA;0;123;22695.13;8836;451.31;TRUE;33033525.87;3.9e+07;12386808.63
1269;2011-03-26;53724824;2;"GOIÂNIA,SÃO PAULO";"GO,SP";19413790.51;200;15726.72;15111;297.35;FALSE;0;1.7e+07;13214530.82
1270;2011-03-30;30161598;0;NA;NA;0;144;12262.67;9186;274.61;TRUE;18113899.54;2.1e+07;13679221.48
1271;2011-04-02;39846552;0;NA;NA;0;65;35889.76;6281;530.58;TRUE;22411226.22;2.7e+07;14293125.31
1272;2011-04-06;42828192;0;NA;NA;0;113;22189.35;9626;372.11;TRUE;27030113.51;3.3e+07;14952966.37
1273;2011-04-09;50241482;0;NA;NA;0;118;24927.21;8910;47.16;TRUE;32448501.08;3.8e+07;15727021.75
1274;2011-04-13;53983258;0;NA;NA;0;166;19039;11088;407.19;TRUE;52984883.98;5.9e+07;16558725.54
1275;2011-04-16;73653244;0;NA;NA;0;111;38847.41;11630;529.67;TRUE;60928157.26;7e+07;17693478.88
1276;2011-04-20;97178962;2;"SÃO JOSÉ DOS PINHAIS,LIMEIRA";"PR,SP";35704303.03;560;10159.62;30367;267.64;FALSE;0;2500000;19190685.85
1277;2011-04-23;14072746;0;NA;NA;0;30;27463.17;1783;660.11;TRUE;1517701.88;4e+06;19407500.42
1278;2011-04-27;26858214;0;NA;NA;0;187;8408.7;5455;411.79;TRUE;4414276.7;7e+06;19821296.85
1279;2011-04-30;32711460;0;NA;NA;0;98;19541.91;5880;465.28;TRUE;24514912.08;2.8e+07;20325272.46
1280;2011-05-04;43424628;0;NA;NA;0;97;26209.43;8585;423.04;TRUE;29198123.13;3.5e+07;20994302.63
1281;2011-05-07;53275668;1;"RIO DE JANEIRO";"RJ";34943738.22;198;15752.77;12813;347.75;FALSE;0;2e+06;21815104.79
1282;2011-05-11;23599586;0;NA;NA;0;37;37341.85;4203;469.61;TRUE;2545141.94;5e+06;22178696.51
1283;2011-05-14;30264746;0;NA;NA;0;57;31085.32;4333;584.17;TRUE;5809100.65;9e+06;22644976.34
1284;2011-05-18;30674654;0;NA;NA;0;46;39040.47;3353;765.14;TRUE;21403382.14;2.6e+07;23117571.51
1285;2011-05-21;43657466;0;NA;NA;0;127;20125.56;9744;374.72;TRUE;26111704.05;3.2e+07;23790188.94
1286;2011-05-25;46704214;0;NA;NA;0;185;14780.11;12297;317.65;TRUE;31148608.26;3.7e+07;24509746.7
1287;2011-05-28;54299780;0;NA;NA;0;137;23204.42;8177;555.39;TRUE;37004670.64;4.3e+07;25346327.05
1288;2011-06-01;64550366;0;NA;NA;0;69;54770.01;7350;734.52;TRUE;43966226.83;5.2e+07;26340835.08
